itemid,shopid,name,currency,stock,status,ctime,t_ctime,sold,historical_sold,liked_count,brand,cmt_count,item_status,price,price_min,price_max,price_before_discount,show_discount,raw_discount,tier_variations_option,rating_star_avg,rating_star_1,rating_star_2,rating_star_3,rating_star_4,rating_star_5,item_type,is_adult,has_lowest_price_guarantee,is_official_shop,is_cc_installment_payment_eligible,is_non_cc_installment_payment_eligible,is_preferred_plus_seller,is_mart,is_on_flash_sale,is_service_by_shopee,shopee_verified,show_official_shop_label,show_shopee_verified_label,show_official_shop_label_in_title,show_free_shipping,insert_date
11804232127,57040335,"Bông Tai Nam Nữ Inox Khoen Tròn Cực Chất, Khuyên tai BTS Cá Tính (1 Chiếc)",VND,2155,1,1621150780,2021-05-16 07:39:40,144,4007,129,,641,normal,1100000000,1100000000,1300000000,1500000000,28,28,"Bạc,Đen,Vàng",4,10,2,4,21,604,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,2023-05-30 17:51:33
19852375765,57040335,[Mã FATREND5 giảm đến 30k đơn 99k] Nhẫn nam bản lớn titan thời trang cá tính nhiều lựa chọn,VND,1233,1,1665046769,2022-10-06 08:59:29,118,788,34,,155,normal,1800000000,1800000000,2900000000,3500000000,49,49,"Tay trong tay - Bạc,Dây xích la mã - Bạc,Thời tiết,Khắc Titanium - Đen,Gạch Xọc 18K,Trơn bóng - Bạc,Xọc đen,Forever Love",4,3,1,9,10,132,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,2023-05-30 17:51:33
8455381415,57040335,"[Mã FATREND5 giảm đến 30k đơn 99k] Khuyên Tai Nam Châm Đính Đá, Khuyên Tai Không Cần Bấm Lỗ (2 Chiếc)",VND,353,1,1621155248,2021-05-16 08:54:08,111,1639,98,,314,normal,1500000000,1500000000,1800000000,2500000000,40,40,"Tròn - Xanh Dương,Tròn - Đen-Trắng,Tròn - Đen,Tròn - Trắng,Tròn - Xanh Ngọc,Tròn - Hồng,Vuông - Xanh Dương,Vuông - Xanh ngọc,Vuông - Trắng,Vuông - Hồng,Vuông - Tím,Vuông - Đen",4,11,1,8,22,272,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,2023-05-30 17:51:33
17393214360,57040335,[Mã FATREND5 giảm đến 30k đơn 99k] Bộ 10-20 khuyên tai nhựa trong suốt dùng một lần,VND,253,1,1677661207,2023-03-01 09:00:07,104,178,11,,23,normal,100000000,100000000,150000000,150000000,33,33,"20 khuyên tăm,10 khuyên trong suốt,10 nút chặn",5,0,0,0,0,23,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,2023-05-30 17:51:33
18116000110,57040335,Vòng đeo tay nam cực chất nhiều kiểu lựa chọn,VND,2300,1,1656229595,2022-06-26 07:46:35,98,1830,14,,487,normal,2000000000,2000000000,9900000000,3000000000,44,44,"Mỏ neo - Nâu,Mặt trời - Nâu,Punk X - Nâu,Diesel,Silicon Đen (Lửa),Set 4 Skull,Set nốt nhạc,Set thánh giá,Set 4 Mix,Believe,Set 4 hạt,WWJD - Đỏ,HM-70375(A),HM-70375(B),HM-70375(C),HM-70375(D),HM-70375(E),HM-70375(G),HM-70375(H),Set 6,2 màu cờ Ukraina,Cây trí tuệ - Nâu,Silicon Champion",4,6,0,13,15,453,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,2023-05-30 17:51:33
2956837081,57040335,"[Mã FATREND5 giảm đến 30k đơn 99k] Khuyên Tai Giả Nam Nữ, Bông Tai Nam Không Cần Bấm Lỗ Thép Không Rỉ Cá Tính (1 Chiếc)",VND,1298,1,1621153520,2021-05-16 08:25:20,95,4976,227,,905,normal,1100000000,1100000000,1600000000,1800000000,39,39,"Bạc,Đen",4,11,3,13,36,842,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,2023-05-30 17:51:33
8654935845,57040335,"[Mã FATREND5 giảm đến 30k đơn 99k] Lắc Tay Nam Cao Cấp, Vòng Đeo Tay Nam Titan Dây Xích",VND,1257,1,1621006169,2021-05-14 15:29:29,93,1760,140,,511,normal,2500000000,2500000000,7900000000,3900000000,48,48,"18CM Bạc - Basic,21CM Bạc - Basic,19CM Bạc - XRNC,21CM Bạc - XRNC,19CM Đen - XRNC,21CM Đen - XRNC,18CM - BR-590S,21CM - BR-590S,18CM - Xoắn Lồng,21CM - Xoắn Lồng,19CM - Khóa OI,21CM - Khóa OI,18CM - Square,19CM Hạt dưa,18CM - You Vs You,18CM - Me Vs Me,18CM Vàng - Hoàng đế,18CM Bạc - Hoàng đế,21CM Bạc - XR 1 lớp,21CM Đen - XR 1 lớp,21CM Bạc - XR 2 lớp,21CM Đen - XR 2 lớp",4,2,1,8,26,474,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,2023-05-30 17:51:33
3855224795,57040335,"[Mã FATREND5 giảm đến 30k đơn 99k] Nhẫn Titan Nam Line Marking Ring, Nhẫn Nam Trơn Cực Đẹp",VND,1627,1,1601474085,2020-09-30 13:54:45,90,1344,127,No Brand,390,normal,1800000000,1800000000,1900000000,2900000000,38,38,"5,6,7,8,9,10,11",4,3,5,4,23,355,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,2023-05-30 17:51:33
10728470111,57040335,[Mã FATREND5 giảm đến 30k đơn 99k] Vòng đeo tay handmade cực ngầu xoắn nhiều màu lựa chọn,VND,248,1,1628950387,2021-08-14 14:13:07,86,1169,276,,317,normal,1500000000,1500000000,1500000000,2500000000,40,40,"Xoắn Đen,Xoắn Trắng,Xoắn Nâu,Xoắn Kem,Dệt Trắng,Dệt Đen,Dệt Đen-Trắng",4,13,0,7,18,279,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,2023-05-30 17:51:33
18377044006,57040335,"Khuyên tai tròn titan kiểu dáng cơ bản, bông tai nam cực chất (1 chiếc)",VND,3737,1,1679717185,2023-03-25 04:06:25,71,139,7,,21,normal,600000000,600000000,2900000000,1000000000,47,47,"GD 12mm- Trắng,GD 12mm - Đen,Hipster - Trắng,Hipster - Đen,Hipster Vuông - T,Hipster Vuông - Đ,Rock cool - Trắng,Rock Cool - Đen,Hipster 3 - Trắng,Hipster 3 - Đen,Hipster 2 - Trắng,Hipster 2 - Đen,Trụ - Trắng,Trụ - Đen,Gươm - Trắng,Gươm - Đen,Mũi tên - Trắng,Mũi tên - Đen,Lá - Trắng,Lá - Đen,2 thập - trắng,2 thập - đen,1 thập - trắng,1 thập - đen,Túi đựng,bi gài 3mm",4,1,0,0,2,18,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,2023-05-30 17:51:33
4393228264,57040335,"[Mã FATREND5 giảm đến 30k đơn 99k] Khuyên Mũi Nam Châm, Khuyên Mũi Kẹp Không Cần Sỏ Lỗ Cực Ngầu",VND,503,1,1624984684,2021-06-29 16:38:04,68,3710,1030,,1091,normal,2300000000,2300000000,2700000000,4500000000,49,49,"Đen,Bạc,Cầu vồng",4,5,7,28,44,1007,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,2023-05-30 17:51:33
22623069151,57040335,"Vòng cổ nam, dây chuyền trơn kết hợp xích vuông mix khuyên tai cực chất",VND,416,1,1675955272,2023-02-09 15:07:52,61,110,30,,23,normal,3900000000,3900000000,5900000000,5500000000,40,40,"Trơn,Ngôi sao,Hình vuông đen,Đá CN Đen,Square,Vát hạt dưa,Grace Love,Thập giá 2 lớp,Nhẫn vàng,Sợi mì",5,0,0,0,0,23,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,2023-05-30 17:51:33
9275110814,57040335,"Nhẫn Nam Thời Trang Nhiều Lựa Chọn, Nhẫn Titan Cá Tính",VND,1744,1,1625587999,2021-07-06 16:13:19,54,864,44,,225,normal,1100000000,1100000000,3200000000,1900000000,44,44,"Rồng Xanh,I love You,Dây xích đen,Đính đá vàng,Nhiệt độ vàng,Chúa tể đen,Châu âu vàng,Vòng đôi vàng-bạc",4,6,1,8,8,202,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,2023-05-30 17:51:33
7755028404,57040335,"Nhẫn Titan Nam Cá Tính, Nhẫn Nam Trơn Basic Ring (Full size)",VND,3932,1,1601434492,2020-09-30 02:54:52,50,2559,206,No Brand,747,normal,700000000,700000000,3500000000,1400000000,50,50,"Châu Âu - Bạc,Châu Âu - Vàng,Trơn mỏng - Bạc,Số học - Bạc,Lưới - Bạc,Thời tiết - Bạc,Khắc titanium",4,9,2,13,39,684,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,2023-05-30 17:51:33
8854934087,57040335,"Dây Chuyền Mặt Thánh Giá Cho Nam Và Nữ, Vòng Cổ Hình Chữ Thập Cực Đẹp",VND,627,1,1621005167,2021-05-14 15:12:47,42,2528,381,,866,normal,2900000000,2900000000,2900000000,3900000000,26,26,,4,10,4,16,39,797,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,2023-05-30 17:51:33
11197103219,57040335,"Phụ kiện hỗ trợ bấm lỗ tai đánh dấu, bịt tai, vệ sinh tai",VND,428,1,1657670355,2022-07-12 23:59:15,39,245,4,,43,normal,150000000,150000000,750000000,0,0,0,"Bút đánh dấu (x1),Gói tăm nhựa (x1),Bịt lỗ tai (x2),Bông cồn (x2),Tròn bộ",4,0,0,1,1,41,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,2023-05-30 17:51:33
5356320626,57040335,"[Mã FATREND5 giảm đến 30k đơn 99k] Nhẫn Trơn Nam Nữ Dòng Classic, Nhẫn Titan Đẹp Đơn Giản",VND,453,1,1602213653,2020-10-09 03:20:53,35,889,102,No Brand,253,normal,1100000000,1100000000,1800000000,1900000000,49,49,"Bạc 4MM,Đen 4MM,Bạc 2MM,Đen 2MM",4,4,0,2,5,242,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,2023-05-30 17:51:33
6552246534,57040335,"Khuyên Tai Nam Không Cần Bấm Lỗ, Khuyên Tai Kẹp Nhiều Lựa Chọn (1 chiếc)",VND,3245,1,1600007412,2020-09-13 14:30:12,34,2569,132,No Brand,598,normal,1800000000,1800000000,1900000000,2900000000,38,38,"Thập Mỏng,Thập Dày,Thánh Giá,Ngôi Sao",4,8,0,6,22,562,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,2023-05-30 17:51:33
5359525386,57040335,"Dây Chuyền Nam Nữ Cá Tính Hình Chữ Thập, Vòng Cổ Thánh Giá Cực Chất",VND,295,1,1603842686,2020-10-27 23:51:26,32,1080,182,No brand,319,normal,1100000000,1100000000,1100000000,1900000000,42,42,"Đen,Bạc,Vàng",4,10,2,9,22,276,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,2023-05-30 17:51:33
8174372875,57040335,"Dây Chuyền Nam Titan Cá Tính, Vòng Cổ Thánh Giá, Chữ Thập Nhiều Lựa Chọn",VND,800,1,1625413896,2021-07-04 15:51:36,31,796,102,,242,normal,1100000000,1100000000,3500000000,1900000000,46,46,"Mũi Tên,Quả Tạ,Mỏ Neo,Chữ Thập Trơn,Lá Phong,Thánh Giá Punk,Thánh Giá Hộ Mệnh,Mobius,Hình học",4,4,2,1,13,222,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,2023-05-30 17:51:33
3166803054,57040335,"Vòng Tay Nam Mặt Trời, Vòng Tay Handmade Tình Bạn",VND,242,1,1602598791,2020-10-13 14:19:51,31,337,207,No Brand,108,normal,2900000000,2900000000,3500000000,4500000000,36,36,"Mặt trời Nâu,Mặt trời trắng Trắng,Mỏ neo nâu,Mỏ neo trắng,Punk X nâu,Punk X trắng,Diesel",4,4,0,2,9,93,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,2023-05-30 17:51:33
3453100629,57040335,"Khuyên Tai Nam Đính Đá Rubby, Hoa Tai Cá Tính Có Chốt Chặn Kèm (2 Chiếc)",VND,132,1,1600354523,2020-09-17 14:55:23,29,473,31,No Brand,123,normal,2500000000,2500000000,2500000000,4500000000,44,44,"Trắng,Đen,Xanh Dương,Xanh Ngọc,Hồng,Đen-Trắng",4,1,1,1,12,108,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,2023-05-30 17:51:33
6788989597,57040335,"Khuyễn Chữ U, Khuyên Tai Giả, Khuyên Môi, Mũi, Rốn Nhiều Lựa Chọn (1 Chiếc)",VND,192,1,1621149418,2021-05-16 07:16:58,28,2126,246,,337,normal,400000000,400000000,400000000,800000000,50,50,"Đầu tròn bi,Đầu nón",4,5,3,9,10,310,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,2023-05-30 17:51:33
20474834299,57040335,Set 60 chỉ chăm sóc vệ sinh lỗ tai chuyên dụng,VND,60,1,1677661924,2023-03-01 09:12:04,28,67,7,,11,normal,2600000000,2600000000,2600000000,3900000000,33,33,,5,0,0,0,0,11,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,2023-05-30 17:51:33
23234542697,57040335,Set vòng cổ và lắc tay nam SQUARE titanium cực chất,VND,95,1,1679647337,2023-03-24 08:42:17,28,39,0,,6,normal,4500000000,4500000000,5500000000,6500000000,31,31,"Lắc tay 18cm,Vòng cổ 45cm",4,1,0,0,0,5,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,2023-05-30 17:51:33
21373312587,57040335,Nhẫn nam titan thời trang dạng lưới bản lớn 8MM co dãn cực đẹp,VND,301,1,1676389427,2023-02-14 15:43:47,27,62,6,,10,normal,2900000000,2900000000,3500000000,4900000000,41,41,"Bạc,Đen",5,0,0,0,0,10,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,2023-05-30 17:51:33
6956901809,57040335,"Vòng Tay 12 Cung Hoàng Đạo, Vòng Tay Da Handmade May Mắn",VND,381,1,1602559837,2020-10-13 03:30:37,26,662,79,No Brand,212,normal,1800000000,1800000000,1800000000,2500000000,28,28,"Song Tử,Song Ngư,Xử Nữ,Thiên Bình,Bọ Cạp,Nhân Mã,Cự Giải,Bảo Bình,Sư Tử,Bạch Dương,Kim Ngưu,Ma Kết",4,1,3,5,16,187,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,2023-05-30 17:51:33
7061710108,57040335,"Nhẫn Titan Nam Chúa Tể Những Chiếc Nhẫn, Nhẫn Trơn Họa Tiết Thần Bí",VND,1777,1,1604806913,2020-11-08 03:41:53,23,736,61,No Brand,225,normal,1800000000,1800000000,1900000000,2200000000,18,18,"Đen,Bạc",4,0,3,10,4,208,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,2023-05-30 17:51:33
8893048760,57040335,Vòng cổ nam thời trang titan hiphop cá tính nhiều lựa chọn,VND,918,1,1630679645,2021-09-03 14:34:05,22,483,108,,164,normal,900000000,900000000,2900000000,1800000000,50,50,"Mũi tên đen,Mũi tên bạc,Mũi tên vàng,Đầu lâu,Cánh rồng,Kiếm rắn,Mặt quỷ,Bọ cạp bạc,Bọ cạp vàng,Cung nhân mã,Tiểu long,Vòng dây chuỗi,Vòng đôi Girl-boy",4,4,2,4,13,141,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,2023-05-30 17:51:33
3656347592,57040335,"Nhẫn Trơn Tình Yêu Khắc Chữ I Love You, Nhẫn Đẹp Tỏ Tình Đáng Yêu",VND,284,1,1602163893,2020-10-08 13:31:33,22,394,66,No Brand,128,normal,1900000000,1900000000,1900000000,3500000000,46,46,"6,7,8,9,10,11",4,0,1,3,9,115,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,2023-05-30 17:51:33
22124328068,57040335,"Nhẫn nam họa tiết quả bóng, nhẫn titan bản lớn cực đẹp",VND,164,1,1676390134,2023-02-14 15:55:34,22,26,0,,3,normal,3900000000,3900000000,4500000000,7500000000,48,48,"Bạc,Vàng",3,1,0,0,0,2,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,2023-05-30 17:51:33
19704794136,57040335,Dây chuyền nam mật nạ mặt quỷ có sừng cực đẹp,VND,362,1,1653401773,2022-05-24 14:16:13,20,164,21,,43,normal,2900000000,2900000000,3500000000,4900000000,41,41,"Vàng,Bạc",4,1,1,0,2,39,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,2023-05-30 17:51:33
4861601312,57040335,"Nhẫn Đôi Tình Yêu Forever Love, Nhẫn Cặp Nam Nữ Thời Trang (Giá 1 cái)",VND,1369,1,1604734905,2020-11-07 07:41:45,18,639,163,No Brand,148,normal,2500000000,2500000000,2900000000,4500000000,44,44,"Forever Nữ (4mm),Forever Nam (6mm),Gạch xọc 18K Nữ,Gạch xọc 18K Nam,Xọc đen Nữ,Xọc đen Nam,Her King,His Queen",4,1,1,1,9,136,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,2023-05-30 17:51:33
5152294521,57040335,"Khuyên Tai Nam Titan Triangle Ring Earrings Hàn Quốc Kiểu Kẹp, Sỏ Lỗ Tai (1 Chiếc)",VND,957,1,1600055985,2020-09-14 03:59:45,18,1118,63,No Brand,261,normal,1800000000,1800000000,2000000000,3000000000,40,40,"piercing (xỏ),clamp (kẹp)",4,3,1,9,11,237,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,2023-05-30 17:51:33
5956321626,57040335,"Nhẫn Titan Nam Dây Xích Phong Cách, Nhẫn Khui Bia Cực Chất",VND,3268,1,1602215161,2020-10-09 03:46:01,18,757,49,No Brand,252,normal,1800000000,1800000000,1900000000,3500000000,49,49,"Đen,Bạc",4,2,2,1,5,242,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,2023-05-30 17:51:33
4857085442,57040335,"Vòng Tay Nam Thể Thao, Vòng Đeo Tay Ngầu Ngọn Lửa Nhiều Màu Lực Chọn",VND,123,1,1602645109,2020-10-14 03:11:49,18,1396,286,No Brand,459,normal,2900000000,2900000000,2900000000,5000000000,42,42,"Xanh,Đỏ,Đen",4,15,12,18,36,378,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,2023-05-30 17:51:33
7952506133,57040335,"Khuyên Tai Không Bấm, Khuyên Tai Kẹp Nam Spot Square Earcuffs Kiểu Nhám (1 Chiếc)",VND,47,1,1600157802,2020-09-15 08:16:42,17,568,26,No Brand,115,normal,2200000000,2200000000,2200000000,4000000000,45,45,"Đen,Bạc",4,1,0,0,2,112,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,2023-05-30 17:51:33
6288960318,57040335,"Dây Chuyền Nam Nữ Titan Sáng Bóng, Vòng Cổ Trơn Cuban basic bản lớn Tinh Tế",VND,404,1,1621091084,2021-05-15 15:04:44,17,745,59,,224,normal,2500000000,2500000000,4900000000,4500000000,44,44,"60cmx6mm,70cmx8mm,70cmx10mm",4,0,1,3,6,214,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,2023-05-30 17:51:33
20775688222,57040335,Bông tai bi nhỏ chốt gài titan đơn giản (1 chiếc),VND,2388,1,1678431945,2023-03-10 07:05:45,17,63,3,,7,normal,150000000,150000000,200000000,300000000,50,50,bạc,4,0,0,0,1,6,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,2023-05-30 17:51:33
3352345904,57040335,"Khuyên Tai Nam Nữ Basic Round Earrings, Bông Tai Unisex Cơ Bản (1 chiếc)",VND,369,1,1600003913,2020-09-13 13:31:53,17,631,42,No Brand,104,normal,1300000000,1300000000,1500000000,2500000000,48,48,"Đen,Bạc",4,2,0,3,5,94,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,2023-05-30 17:51:33
4556322462,57040335,"Nhẫn Đôi Nam Nữ King-Queen, Nhẫn Vương Miễn Cho Cặp Đôi Hoàn Hảo",VND,496,1,1602214417,2020-10-09 03:33:37,16,1114,230,No Brand,272,normal,1900000000,1900000000,1900000000,3500000000,46,46,"King-bạc,Queen-bạc",4,6,1,10,12,243,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,2023-05-30 17:51:33
4253111704,57040335,Khuyên Tai Nam Double Rings Chain Earrings/Earcuffs (giá 1 chiếc),VND,229,1,1600413021,2020-09-18 07:10:21,16,448,94,No brand,161,normal,2500000000,2500000000,2500000000,4000000000,38,38,"1 xỏ-1 kẹp,2 kẹp",4,2,0,2,7,150,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,2023-05-30 17:51:33
9954915224,57040335,"Nhẫn Nữ Titan Trơn Đẹp, Nhẫn Trơn Mỏng Nhiều Màu Lựa Chọn",VND,341,1,1620998647,2021-05-14 13:24:07,15,626,341,,131,normal,900000000,900000000,1100000000,1500000000,44,44,"Trắng,Đen,Vàng,Cầu Vồng",4,0,1,0,4,126,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,2023-05-30 17:51:33
4852585046,57040335,"Khuyên Tai Nam Cá Tính, Bông Tai Trơn Rock Star Earrings (1 Chiếc)",VND,151,1,1600180511,2020-09-15 14:35:11,15,292,21,No Brand,77,normal,2000000000,2000000000,2200000000,4000000000,50,50,"Xỏ lỗ,Kẹp",4,1,1,0,3,72,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,2023-05-30 17:51:33
4352463276,57040335,"Bông Tai Nam Gai Nhọn, Khuyên Tai Cá Tính Cực Chất (1 chiếc)",VND,130,1,1600140604,2020-09-15 03:30:04,14,364,25,No Brand,100,normal,1800000000,1800000000,1800000000,3000000000,40,40,"Xỏ Lỗ Tai,Kẹp (Không bấm lỗ)",4,0,0,1,1,98,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,2023-05-30 17:51:33
3048689920,57040335,"Nhẫn Đôi Nam Nữ Thời Trang, Nhẫn Cặp Trơn Thép Không Rỉ Phong Cách",VND,351,1,1621001328,2021-05-14 14:08:48,14,401,32,,100,normal,1500000000,1500000000,1800000000,2500000000,40,40,"Nam,Nữ",4,0,0,3,4,93,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,2023-05-30 17:51:33
3752759737,57040335,Hộp Đựng Trang Sức Earrings/Rings box,VND,70,1,1600229274,2020-09-16 04:07:54,14,705,18,No Brand,226,normal,900000000,900000000,900000000,1000000000,10,10,,4,2,1,4,11,208,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,2023-05-30 17:51:33
17188553396,57040335,Miếng dán hình xăm tattoo thảo dược chống nước 11x18CM tới 15 ngày,VND,1105,1,1666856328,2022-10-27 07:38:48,13,142,5,,29,normal,1200000000,1200000000,1600000000,1900000000,40,40,"HC-001,HC-003,HC-004,HC-015,HC-017,HC-018,HC-020,HC-021,HC-024,HC-027,HC-029,HC-030,HC-035,HC-037,HC-038,HC-040,HC-045,HC-050,HC-053,HC-056,HC-057,HC-061,HC-070,HC-077,HC-086,HC-096,HC-134,HC-157,HC-207",4,1,0,0,2,26,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,2023-05-30 17:51:33
6653415363,57040335,"Khuyên Tai Nam Nữ Minimal Earrings-Mables, Khuyên Tai Bi Tròn Đẹp (giá 1 đôi)",VND,898,1,1600581621,2020-09-20 06:00:21,12,204,13,No Brand,63,normal,2500000000,2500000000,2500000000,4500000000,44,44,"3mm,4mm,5mm",4,0,0,1,2,60,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,2023-05-30 17:51:33
6652404962,57040335,"Bông Tai Nam Không Cần Bấm Lỗ, Khuyên Tai Nam Nữ Basic (1 chiếc)",VND,2750,1,1600093799,2020-09-14 14:29:59,12,245,18,No Brand,47,normal,1100000000,1100000000,1200000000,1900000000,42,42,"8mm,10mm,12mm,16mm",5,0,0,0,0,47,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,2023-05-30 17:51:33
3352682952,57040335,Khuyên Tai Nam Hispter Earrings Phong Cách Hàn Quốc (Giá 1 chiếc),VND,306,1,1600182086,2020-09-15 15:01:26,12,617,24,No Brand,162,normal,1800000000,1800000000,2200000000,3000000000,40,40,"piercing(xỏ lỗ),clamp(kẹp)",4,1,0,1,5,155,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,2023-05-30 17:51:33
19958056235,57040335,Móc khóa phi hành gia hoạt hình dễ thương cực đẹp,VND,77,1,1666861632,2022-10-27 09:07:12,12,132,3,,34,normal,1100000000,1100000000,1600000000,1500000000,36,36,"Xanh dương Lớn,Hồng Lớn,Xanh dương nhỏ,Hồng nhỏ",4,0,0,1,1,32,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,2023-05-30 17:51:33
18518067094,57040335,"Bông tai nam dáng dài, khuyên tai thanh trụ tròn cá tính kiểu kẹp, sổ lỗ tai (1 chiếc)",VND,189,1,1656667587,2022-07-01 09:26:27,11,360,58,,72,normal,2700000000,2700000000,2900000000,4500000000,40,40,"Trắng sỏ lỗ,Đen sỏ lỗ,Trắng kẹp,Đen kẹp",4,1,1,1,7,62,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,2023-05-30 17:51:33
18672876536,57040335,"Lắc tay nam đính đá, vòng cổ Cuban bản lớn 12MM đẳng cấp",VND,181,1,1675957699,2023-02-09 15:48:19,11,30,2,,6,normal,5900000000,5900000000,19900000000,8900000000,34,34,"Bạc,Vàng",5,0,0,0,0,6,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,2023-05-30 17:51:33
12846260156,57040335,"Dây chuyền Unisex, Vòng cổ hình học khối kết hợp nam nữ cực đẹp",VND,112,1,1636387452,2021-11-08 16:04:12,11,523,30,,178,normal,2200000000,2200000000,2200000000,3900000000,44,44,"Đen,Bạc,Đen-Trắng",4,2,1,0,4,171,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,2023-05-30 17:51:33
4053418296,57040335,"Khuyên Tai Nam Nữ Hipster 2 Cá Tính Kiểu Kẹp, Sỏ Lỗ Tai (1 Chiếc)",VND,340,1,1600582623,2020-09-20 06:17:03,10,321,74,No Brand,74,normal,2500000000,2500000000,2900000000,4500000000,44,44,"piercing(xỏ lỗ),clamp(kẹp)",4,0,0,1,3,70,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,2023-05-30 17:51:33
23836083187,57040335,Khuyên Mũi Đính Đá Nhân Tạo Nhiều Kiểu Lựa Chọn Thép Titan Không Gỉ (1 chiếc),VND,86,1,1680246353,2023-03-31 07:05:53,10,12,0,,3,normal,900000000,900000000,1500000000,1500000000,40,40,"J00001 - Thẳng,J00002 - Chữ C,J00005/ Cong thẳng,J00006 - Cong đá,J00007 - Chữ L",5,0,0,0,0,3,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,2023-05-30 17:51:33
22140290813,57040335,"Nhẫn mở freesize hình rắn, nhẫn titan unisex cực chất",VND,8,1,1682129976,2023-04-22 02:19:36,10,10,1,,1,normal,1900000000,1900000000,1900000000,3500000000,46,46,Rắn,5,0,0,0,0,1,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,2023-05-30 17:51:33
21773439758,57040335,"Hình xăm tạm thời chống thấm nước, hình dán tattoo cực đẹp",VND,972,1,1676470430,2023-02-15 14:13:50,10,41,2,,1,normal,800000000,800000000,800000000,1200000000,33,33,"QQ-041,QQ-042,QQ-046,QQ-047,QQ-048,QQ-049,QQ-050,QQ-053,QQ-054,QQ-056,QQ-058,QQ-060,QQ-062,QQ-063,QQ-064,QQ-065,QQ-068,QQ-071,QQ-072,QQ-073,QQ-074,QQ-075",5,0,0,0,0,1,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,2023-05-30 17:51:33
16592702791,57040335,Nhẫn titan nam xoay số học thời trang phong cách cực chất giảm stress,VND,290,1,1676389801,2023-02-14 15:50:01,10,46,2,,4,normal,2900000000,2900000000,2900000000,4500000000,36,36,"Bạc,Đen",5,0,0,0,0,4,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,2023-05-30 17:51:33
